s,x,y,z
0.198620689655,-1.67631175935e-12,0.125742103108,0.1276642329
0.199310344828,-1.65954054761e-12,0.126431703827,0.127672832188
0.2,-1.64257797651e-12,0.127121340936,0.127677706505
0.2,-1.64257797651e-12,0.127121340936,0.127677706505
0.200689655172,-1.62551989023e-12,0.127810989532,0.127680718279
0.201379310345,-1.60846180395e-12,0.128500638128,0.127683730052
0.202068965517,-1.59140371767e-12,0.129190286724,0.127686741826
0.20275862069,-1.5743456314e-12,0.12987993532,0.1276897536
0.203448275862,-1.55728754512e-12,0.130569583916,0.127692765374
0.204137931034,-1.54022945884e-12,0.131259232512,0.127695777148
0.204827586207,-1.52317137256e-12,0.131948881108,0.127698788922
0.205517241379,-1.50611328628e-12,0.132638529704,0.127701800696
0.206206896552,-1.4890552e-12,0.1333281783,0.12770481247
0.206896551724,-1.47199711373e-12,0.134017826896,0.127707824244
0.207586206897,-1.45493902745e-12,0.134707475493,0.127710836018
0.208275862069,-1.43788094117e-12,0.135397124089,0.127713847792
0.208965517241,-1.42082285489e-12,0.136086772685,0.127716859565
0.209655172414,-1.40376476861e-12,0.136776421281,0.127719871339
0.210344827586,-1.38670668234e-12,0.137466069877,0.127722883113
0.211034482759,-1.36964859606e-12,0.138155718473,0.127725894887
0.211724137931,-1.35259050978e-12,0.138845367069,0.127728906661
0.212413793103,-1.3355324235e-12,0.139535015665,0.127731918435
0.213103448276,-1.31847433722e-12,0.140224664261,0.127734930209
0.213793103448,-1.30141625094e-12,0.140914312857,0.127737941983
0.214482758621,-1.28435816467e-12,0.141603961453,0.127740953757
0.215172413793,-1.26730007839e-12,0.142293610049,0.127743965531
0.215862068966,-1.25024199211e-12,0.142983258645,0.127746977304
0.216551724138,-1.23318390583e-12,0.143672907241,0.127749989078
0.21724137931,-1.21612581955e-12,0.144362555837,0.127753000852
0.217931034483,-1.19906773327e-12,0.145052204434,0.127756012626
0.218620689655,-1.182009647e-12,0.14574185303,0.1277590244
0.219310344828,-1.16495156072e-12,0.146431501626,0.127762036174
0.22,-1.14789347444e-12,0.147121150222,0.127765047948
0.22,-1.14789347444e-12,0.147121150222,0.127765047948
0.220689655172,-1.13083538816e-12,0.147810798818,0.127768059722
0.221379310345,-1.11377730188e-12,0.148500447414,0.127771071496
0.222068965517,-1.0967192156e-12,0.14919009601,0.12777408327
0.22275862069,-1.07966112933e-12,0.149879744606,0.127777095044
0.223448275862,-1.06260304305e-12,0.150569393202,0.127780106817
0.224137931034,-1.04554495677e-12,0.151259041798,0.127783118591
0.224827586207,-1.02848687049e-12,0.151948690394,0.127786130365
0.225517241379,-1.01142878421e-12,0.15263833899,0.127789142139
0.226206896552,-9.94370697934e-13,0.153327987586,0.127792153913
0.226896551724,-9.77312611656e-13,0.154017636182,0.127795165687
0.227586206897,-9.60254525378e-13,0.154707284778,0.127798177461
0.228275862069,-9.43196439099e-13,0.155396933374,0.127801189235
0.228965517241,-9.26138352821e-13,0.156086581971,0.127804201009
0.229655172414,-9.09080266543e-13,0.156776230567,0.127807212783
0.230344827586,-8.92022180264e-13,0.157465879163,0.127810224557
0.231034482759,-8.74964093986e-13,0.158155527759,0.12781323633
0.231724137931,-8.57906007708e-13,0.158845176355,0.127816248104
0.232413793103,-8.40847921429e-13,0.159534824951,0.127819259878
0.233103448276,-8.23789835151e-13,0.160224473547,0.127822271652
0.233793103448,-8.06731748873e-13,0.160914122143,0.127825283426
0.234482758621,-7.89673662594e-13,0.161603770739,0.1278282952
0.235172413793,-7.72615576316e-13,0.162293419335,0.127831306974
0.235862068966,-7.55557490038e-13,0.162983067931,0.127834318748
0.236551724138,-7.3849940376e-13,0.163672716527,0.127837330522
0.23724137931,-7.21441317481e-13,0.164362365123,0.127840342296
0.237931034483,-7.04383231203e-13,0.165052013719,0.127843354069
0.238620689655,-6.87325144925e-13,0.165741662315,0.127846365843
0.239310344828,-6.70267058646e-13,0.166431310912,0.127849377617
0.24,-6.53208972368e-13,0.167120959508,0.127852389391
0.24,-6.53208972368e-13,0.167120959508,0.127852389391
0.240689655172,-6.3615088609e-13,0.167810608104,0.127855401165
0.241379310345,-6.19092799811e-13,0.1685002567,0.127858412939
0.242068965517,-6.02034713533e-13,0.169189905296,0.127861424713
0.24275862069,-5.84976627255e-13,0.169879553892,0.127864436487
0.243448275862,-5.67918540977e-13,0.170569202488,0.127867448261
0.244137931034,-5.50860454698e-13,0.171258851084,0.127870460035
0.244827586207,-5.3380236842e-13,0.17194849968,0.127873471809
0.245517241379,-5.16744282142e-13,0.172638148276,0.127876483582
0.246206896552,-4.99686195863e-13,0.173327796872,0.127879495356
